time,omega1,omega2,omega3,rotation11,rotation12,rotation13,rotation21,rotation22,rotation23,rotation31,rotation32,rotation33,ell1,ell2,ell3,energy,
1.480000,-0.687106,-0.838956,9.983066,-0.637192,-0.770190,-0.028130,0.770701,-0.636857,-0.020767,-0.001920,-0.034912,0.999389,4.999996,-0.000002,130.000000,652.499998,
1.490000,-0.635257,-0.891776,9.980865,-0.711004,-0.702662,-0.027164,0.703181,-0.710307,-0.031605,0.002913,-0.041573,0.999131,4.999996,-0.000004,130.000000,652.499998,
1.500000,-0.580383,-0.940323,9.978722,-0.777703,-0.628158,-0.024387,0.628585,-0.776592,-0.042231,0.007589,-0.048173,0.998810,4.999996,-0.000005,130.000000,652.499998,
1.510000,-0.522748,-0.984367,9.976680,-0.836614,-0.547432,-0.019857,0.547659,-0.835062,-0.052342,0.012072,-0.054665,0.998432,4.999997,-0.000006,130.000000,652.499998,
1.520000,-0.462629,-1.023702,9.974777,-0.887139,-0.461298,-0.013684,0.461212,-0.885144,-0.061651,0.016327,-0.061004,0.998004,4.999997,-0.000008,130.000000,652.499997,
1.530000,-0.400311,-1.058143,9.973049,-0.928764,-0.370620,-0.006021,0.370112,-0.926353,-0.069891,0.020325,-0.067141,0.997536,4.999998,-0.000009,130.000000,652.499997,
1.540000,-0.336094,-1.087530,9.971529,-0.961064,-0.276306,0.002932,0.275274,-0.958290,-0.076827,0.024037,-0.073029,0.997040,4.999999,-0.000010,130.000000,652.499997,
1.550000,-0.270283,-1.111724,9.970246,-0.983710,-0.179292,0.012941,0.177652,-0.980648,-0.082260,0.027439,-0.078621,0.996527,5.000001,-0.000011,129.999999,652.499997,
1.560000,-0.203190,-1.130613,9.969225,-0.996467,-0.080543,0.023742,0.078231,-0.993215,-0.086034,0.030511,-0.083872,0.996009,5.000002,-0.000011,129.999999,652.499997,
1.570000,-0.135134,-1.144109,9.968484,-0.999205,0.018964,0.035048,-0.021988,-0.995873,-0.088037,0.033233,-0.088738,0.995500,5.000004,-0.000011,129.999999,652.499997,
1.580000,-0.066437,-1.152149,9.968039,-0.991891,0.118245,0.046555,-0.121993,-0.988602,-0.088210,0.035594,-0.093175,0.995013,5.000005,-0.000012,129.999999,652.499997,
1.590000,0.002574,-1.154697,9.967897,-0.974599,0.216321,0.057958,-0.220774,-0.971476,-0.086545,0.037584,-0.097143,0.994561,5.000007,-0.000011,129.999999,652.499997,
1.600000,0.071572,-1.151739,9.968062,-0.947502,0.312222,0.068952,-0.317334,-0.944666,-0.083085,0.039195,-0.100604,0.994154,5.000008,-0.000011,129.999999,652.499997,
1.610000,0.140232,-1.143290,9.968529,-0.910874,0.405003,0.079242,-0.410697,-0.908435,-0.077923,0.040427,-0.103522,0.993805,5.000009,-0.000010,129.999999,652.499997,
1.620000,0.208227,-1.129390,9.969291,-0.865084,0.493746,0.088557,-0.499923,-0.863137,-0.071201,0.041281,-0.105866,0.993523,5.000011,-0.000010,129.999999,652.499997,
1.630000,0.275236,-1.110102,9.970333,-0.810597,0.577571,0.096650,-0.584111,-0.809216,-0.063105,0.041763,-0.107607,0.993316,5.000012,-0.000009,129.999999,652.499997,
1.640000,0.340939,-1.085517,9.971634,-0.747965,0.655647,0.103310,-0.662414,-0.747198,-0.053859,0.041881,-0.108718,0.993190,5.000013,-0.000008,129.999999,652.499997,
1.650000,0.405025,-1.055749,9.973171,-0.677821,0.727195,0.108368,-0.734044,-0.677691,-0.043719,0.041648,-0.109180,0.993149,5.000013,-0.000006,129.999999,652.499997,
1.660000,0.467189,-1.020937,9.974913,-0.600877,0.791498,0.111698,-0.798284,-0.601376,-0.032967,0.041079,-0.108976,0.993195,5.000014,-0.000005,129.999999,652.499997,
1.670000,0.527133,-0.981245,9.976828,-0.517908,0.847908,0.113225,-0.854490,-0.519004,-0.021901,0.040194,-0.108092,0.993328,5.000014,-0.000004,129.999999,652.499997,
1.680000,0.584571,-0.936857,9.978879,-0.429754,0.895856,0.112923,-0.902101,-0.431386,-0.010829,0.039013,-0.106522,0.993545,5.000014,-0.000002,129.999999,652.499997,
1.690000,0.639229,-0.887984,9.981027,-0.337304,0.934849,0.110821,-0.940645,-0.339389,-0.000056,0.037559,-0.104262,0.993840,5.000014,-0.000001,129.999999,652.499998,
1.700000,0.690842,-0.834855,9.983232,-0.241488,0.964486,0.106997,-0.969740,-0.243926,0.010119,0.035859,-0.101315,0.994208,5.000014,0.000001,129.999999,652.499998,
1.710000,0.739163,-0.777722,9.985450,-0.143269,0.984456,0.101577,-0.989100,-0.145949,0.019416,0.033940,-0.097688,0.994638,5.000013,0.000002,129.999999,652.499998,
1.720000,0.783958,-0.716854,9.987639,-0.043635,0.994544,0.094736,-0.998539,-0.046437,0.027582,0.031830,-0.093394,0.995120,5.000012,0.000003,129.999999,652.499998,
1.730000,0.825009,-0.652543,9.989759,0.056418,0.994636,0.086687,-0.997968,0.053609,0.034393,0.029561,-0.088451,0.995642,5.000011,0.000004,129.999999,652.499998,
1.740000,0.862119,-0.585093,9.991767,0.155887,0.984715,0.077676,-0.987400,0.153183,0.039668,0.027163,-0.082881,0.996189,5.000010,0.000005,129.999999,652.499998,
1.750000,0.895106,-0.514827,9.993627,0.253778,0.964869,0.067979,-0.966947,0.251276,0.043268,0.024666,-0.076712,0.996748,5.000009,0.000005,129.999999,652.499998,
1.760000,0.923809,-0.442082,9.995301,0.349116,0.935288,0.057890,-0.936818,0.346895,0.045104,0.022104,-0.069979,0.997304,5.000008,0.000006,129.999999,652.499998,
1.770000,0.948087,-0.367206,9.996758,0.440948,0.896262,0.047714,-0.897319,0.439066,0.045137,0.019505,-0.062718,0.997841,5.000006,0.000006,130.000000,652.499999,
1.780000,0.967823,-0.290559,9.997970,0.528362,0.848178,0.037759,-0.848849,0.526849,0.043382,0.016902,-0.054973,0.998345,5.000005,0.000005,130.000000,652.499999,
1.790000,0.982919,-0.212510,9.998914,0.610487,0.791518,0.028324,-0.791895,0.609350,0.039903,0.014324,-0.046790,0.998802,5.000004,0.000005,130.000000,652.499999,
1.800000,0.993301,-0.133435,9.999572,0.686506,0.726855,0.019696,-0.727027,0.685724,0.034815,0.011800,-0.038220,0.999200,5.000003,0.000004,130.000000,652.499999,
1.810000,0.998917,-0.053716,9.999931,0.755663,0.654846,0.012135,-0.654892,0.755192,0.028282,0.009356,-0.029318,0.999526,5.000002,0.000004,130.000000,652.499999,
1.820000,0.999741,0.026262,9.999983,0.817270,0.576223,0.005872,-0.576210,0.817043,0.020506,0.007018,-0.020142,0.999772,5.000001,0.000003,130.000000,652.499999,
1.830000,0.995768,0.106113,9.999729,0.870713,0.491788,0.001100,-0.491766,0.870647,0.011728,0.004810,-0.010752,0.999931,5.000000,0.000002,130.000000,652.499999,
1.840000,0.987018,0.185452,9.999173,0.915459,0.402404,-0.002032,-0.402399,0.915460,0.002217,0.002752,-0.001211,0.999995,5.000000,0.000000,130.000000,652.499999,
1.850000,0.973534,0.263896,9.998326,0.951060,0.308983,-0.003422,-0.309001,0.951029,-0.007737,0.000864,0.008416,0.999964,4.999999,-0.000001,130.000000,652.499999,
1.860000,0.955382,0.341067,9.997203,0.977159,0.212481,-0.003020,-0.212501,0.976997,-0.017829,-0.000838,0.018064,0.999836,4.999999,-0.000002,130.000000,652.499999,
1.870000,0.932651,0.416592,9.995827,0.993493,0.113881,-0.000826,-0.113860,0.993108,-0.027752,-0.002340,0.027666,0.999614,5.000000,-0.000004,130.000000,652.499998,
1.880000,0.905453,0.490109,9.994224,0.999893,0.014187,0.003107,-0.014061,0.999207,-0.037203,-0.003632,0.037155,0.999303,5.000000,-0.000005,130.000000,652.499998,
1.890000,0.873920,0.561265,9.992425,0.996291,-0.085588,0.008676,0.085898,0.995245,-0.045891,-0.004707,0.046466,0.998909,5.000001,-0.000006,130.000000,652.499998,
1.900000,0.838207,0.629719,9.990463,0.982718,-0.184433,0.015729,0.185019,0.981273,-0.053549,-0.005558,0.055533,0.998441,5.000002,-0.000007,130.000000,652.499998,
1.910000,0.798487,0.695143,9.988377,0.959302,-0.281351,0.024073,0.282311,0.957447,-0.059937,-0.006185,0.064294,0.997912,5.000003,-0.000008,130.000000,652.499998,
1.920000,0.754954,0.757227,9.986207,0.926271,-0.375366,0.033476,0.376798,0.924021,-0.064853,-0.006589,0.072685,0.997333,5.000004,-0.000009,130.000000,652.499998,
1.930000,0.707818,0.815674,9.983994,0.883949,-0.465536,0.043677,0.467532,0.881345,-0.068136,-0.006774,0.080649,0.996720,5.000005,-0.000009,129.999999,652.499998,
1.940000,0.657308,0.870207,9.981780,0.832754,-0.550962,0.054389,0.553599,0.829862,-0.069673,-0.006748,0.088130,0.996086,5.000006,-0.000009,129.999999,652.499998,
1.950000,0.603667,0.920569,9.979608,0.773194,-0.630795,0.065311,0.634133,0.770101,-0.069398,-0.006520,0.095074,0.995449,5.000008,-0.000010,129.999999,652.499997,
1.960000,0.547154,0.966521,9.977519,0.705861,-0.704244,0.076137,0.708322,0.702672,-0.067300,-0.006104,0.101434,0.994824,5.000009,-0.000009,129.999999,652.499997,
1.970000,0.488038,1.007848,9.975553,0.631427,-0.770587,0.086562,0.775414,0.628258,-0.063417,-0.005515,0.107165,0.994226,5.000011,-0.000009,129.999999,652.499997,
1.980000,0.426604,1.044356,9.973747,0.550636,-0.829172,0.096291,0.834730,0.547610,-0.057840,-0.004770,0.112226,0.993671,5.000012,-0.000008,129.999999,652.499997,
1.990000,0.363144,1.075873,9.972137,0.464297,-0.879426,0.105050,0.885670,0.461536,-0.050708,-0.003891,0.116584,0.993173,5.000013,-0.000007,129.999999,652.499997,
2.000000,0.297961,1.102252,9.970751,0.373278,-0.920860,0.112592,0.927714,0.370896,-0.042203,-0.002897,0.120206,0.992745,5.000014,-0.000006,129.999999,652.499997,
2.010000,0.231365,1.123370,9.969618,0.278494,-0.953073,0.118702,0.960435,0.276591,-0.032547,-0.001813,0.123070,0.992396,5.000015,-0.000005,129.999999,652.499997,
2.020000,0.163672,1.139129,9.968759,0.180899,-0.975752,0.123208,0.983500,0.179558,-0.021994,-0.000663,0.125154,0.992137,5.000016,-0.000004,129.999999,652.499997,
2.030000,0.095204,1.149455,9.968189,0.081478,-0.988679,0.125983,0.996674,0.080757,-0.010825,0.000528,0.126446,0.991973,5.000016,-0.000002,129.999999,652.499997,
2.040000,0.026285,1.154301,9.967919,-0.018767,-0.991731,0.126946,0.999821,-0.018835,0.000664,0.001733,0.126936,0.991909,5.000017,-0.000001,129.999999,652.499997,
2.050000,-0.042758,1.153644,9.967956,-0.118825,-0.984878,0.126070,0.992909,-0.118237,0.012164,0.002926,0.126622,0.991947,5.000017,0.000001,129.999999,652.499997,
2.060000,-0.111600,1.147487,9.968298,-0.217685,-0.968188,0.123379,0.976009,-0.216465,0.023370,0.004080,0.125506,0.992084,5.000016,0.000002,129.999999,652.499997,
2.070000,-0.179912,1.135859,9.968938,-0.314351,-0.941824,0.118947,0.949291,-0.312551,0.033983,0.005171,0.123598,0.992319,5.000016,0.000004,129.999999,652.499997,
2.080000,-0.247372,1.118813,9.969865,-0.407847,-0.906042,0.112898,0.913028,-0.405543,0.043721,0.006172,0.120910,0.992644,5.000015,0.000005,129.999999,652.499997,
2.090000,-0.313659,1.096429,9.971060,-0.497231,-0.861190,0.105402,0.867588,-0.494521,0.052326,0.007060,0.117463,0.993052,5.000014,0.000006,129.999999,652.499997,
2.100000,-0.378459,1.068812,9.972502,-0.581606,-0.807705,0.096668,0.813432,-0.578599,0.059575,0.007813,0.113282,0.993532,5.000013,0.000007,129.999999,652.499997,
2.110000,-0.441462,1.036089,9.974162,-0.660121,-0.746108,0.086942,0.751110,-0.656940,0.065280,0.008410,0.108396,0.994072,5.000012,0.000008,129.999999,652.499997,
2.120000,-0.502369,0.998415,9.976009,-0.731992,-0.677003,0.076496,0.681254,-0.728757,0.069299,0.008832,0.102840,0.994659,5.000011,0.000008,129.999999,652.499997,
2.130000,-0.560889,0.955966,9.978008,-0.796497,-0.601068,0.065623,0.604572,-0.793330,0.071538,0.009062,0.096654,0.995277,5.000009,0.000009,129.999999,652.499997,
2.140000,-0.616741,0.908941,9.980120,-0.852994,-0.519051,0.054628,0.521839,-0.850003,0.071952,0.009087,0.089882,0.995911,5.000008,0.000009,129.999999,652.499997,
2.150000,-0.669658,0.857561,9.982306,-0.900921,-0.431763,0.043817,0.433889,-0.898198,0.070551,0.008895,0.082572,0.996545,5.000006,0.000009,129.999999,652.499997,
2.160000,-0.719384,0.802069,9.984524,-0.939802,-0.340070,0.033492,0.341610,-0.937421,0.067393,0.008478,0.074777,0.997164,5.000005,0.000009,129.999999,652.499997,
2.170000,-0.765680,0.742728,9.986730,-0.969254,-0.244887,0.023941,0.245930,-0.967263,0.062588,0.007830,0.066552,0.997752,5.000004,0.000008,129.999999,652.499998,
2.180000,-0.808321,0.679820,9.988884,-0.988990,-0.147166,0.015428,0.147809,-0.987411,0.056293,0.006949,0.057954,0.998295,5.000003,0.000007,130.000000,652.499998,
2.190000,-0.847102,0.613643,9.990944,-0.998818,-0.047890,0.008187,0.048233,-0.997646,0.048708,0.005835,0.049045,0.998780,5.000002,0.000006,130.000000,652.499998,
2.200000,-0.881832,0.544514,9.992870,-0.998646,0.051942,0.002417,-0.051803,-0.997852,0.040067,0.004493,0.039888,0.999194,5.000001,0.000005,130.000000,652.499998,
2.210000,-0.912344,0.472763,9.994626,-0.988482,0.151317,-0.001728,-0.151299,-0.988012,0.030638,0.002928,0.030547,0.999529,5.000000,0.000004,130.000000,652.499998,
2.220000,-0.938487,0.398734,9.996177,-0.968434,0.249228,-0.004141,-0.249260,-0.968214,0.020708,0.001152,0.021086,0.999777,5.000000,0.000003,130.000000,652.499998,
2.230000,-0.960134,0.322783,9.997495,-0.938707,0.344678,-0.004763,-0.344710,-0.938648,0.010579,-0.000824,0.011573,0.999933,5.000000,0.000001,130.000000,652.499998,
2.240000,-0.977180,0.245275,9.998554,-0.899601,0.436694,-0.003589,-0.436699,-0.899606,0.000560,-0.002984,0.002071,0.999993,5.000000,0.000000,130.000000,652.499998,
2.250000,-0.989539,0.166583,9.999333,-0.851509,0.524336,-0.000665,-0.524310,-0.851478,-0.009045,-0.005309,-0.007353,0.999959,5.000000,-0.000001,130.000000,652.499998,
2.260000,-0.997152,0.087086,9.999818,-0.794913,0.606708,0.003911,-0.606670,-0.794749,-0.017943,-0.007778,-0.016636,0.999831,5.000001,-0.000002,130.000000,652.499998,
2.270000,-0.999981,0.007170,9.999999,-0.730379,0.682967,0.009994,-0.682961,-0.729994,-0.025865,-0.010369,-0.025716,0.999615,5.000001,-0.000003,130.000000,652.499998,
2.280000,-0.998011,-0.072782,9.999873,-0.658549,0.752335,0.017395,-0.752423,-0.657872,-0.032565,-0.013056,-0.034535,0.999318,5.000002,-0.000004,130.000000,652.499998,
2.290000,-0.991254,-0.152382,9.999442,-0.580138,0.814105,0.025888,-0.814363,-0.579119,-0.037838,-0.015812,-0.043033,0.998948,5.000003,-0.000005,130.000000,652.499998,
2.300000,-0.979742,-0.231246,9.998714,-0.495928,0.867647,0.035212,-0.868162,-0.494538,-0.041517,-0.018608,-0.051159,0.998517,5.000005,-0.000006,130.000000,652.499998,
2.310000,-0.963531,-0.308994,9.997705,-0.406757,0.912422,0.045085,-0.913284,-0.404992,-0.043481,-0.021414,-0.058862,0.998036,5.000006,-0.000006,130.000000,652.499998,
2.320000,-0.942701,-0.385252,9.996432,-0.313511,0.947977,0.055207,-0.949275,-0.311397,-0.043662,-0.024200,-0.066095,0.997520,5.000007,-0.000006,129.999999,652.499998,
2.330000,-0.917355,-0.459652,9.994920,-0.217119,0.973959,0.065271,-0.975772,-0.214706,-0.042041,-0.026932,-0.072818,0.996982,5.000008,-0.000006,129.999999,652.499998,
2.340000,-0.887616,-0.531836,9.993198,-0.118543,0.990113,0.074972,-0.992507,-0.115902,-0.038651,-0.029580,-0.078992,0.996436,5.000010,-0.000005,129.999999,652.499998,
2.350000,-0.853630,-0.601460,9.991300,-0.018765,0.996286,0.084013,-0.999306,-0.015990,-0.033578,-0.032110,-0.084585,0.995899,5.000011,-0.000005,129.999999,652.499998,
2.360000,-0.815562,-0.668190,9.989262,0.081218,0.992429,0.092118,-0.996098,0.084021,-0.026956,-0.034492,-0.089570,0.995383,5.000012,-0.000004,129.999999,652.499998,
2.370000,-0.773598,-0.731706,9.987122,0.180406,0.978592,0.099037,-0.982906,0.183120,-0.018963,-0.036692,-0.093923,0.994903,5.000013,-0.000003,129.999999,652.499998,
2.380000,-0.727941,-0.791708,9.984921,0.277805,0.954929,0.104553,-0.959857,0.280313,-0.009817,-0.038683,-0.097629,0.994471,5.000014,-0.000002,129.999999,652.499997,
2.390000,-0.678813,-0.847909,9.982703,0.372437,0.921693,0.108489,-0.927174,0.374625,0.000228,-0.040433,-0.100674,0.994098,5.000014,-0.000001,129.999999,652.499997,
2.400000,-0.626450,-0.900045,9.980508,0.463352,0.879229,0.110714,-0.885180,0.465117,0.010895,-0.041915,-0.103051,0.993793,5.000015,0.000001,129.999999,652.499997,
2.410000,-0.571104,-0.947867,9.978379,0.549635,0.827976,0.111145,-0.834290,0.550888,0.021889,-0.043105,-0.104758,0.993563,5.000015,0.000002,129.999999,652.499997,
2.420000,-0.513042,-0.991152,9.976357,0.630415,0.768459,0.109750,-0.775009,0.631090,0.032901,-0.043979,-0.105799,0.993415,5.000015,0.000004,129.999999,652.499997,
2.430000,-0.452542,-1.029696,9.974480,0.704877,0.701279,0.106549,-0.707929,0.704932,0.043625,-0.044516,-0.106180,0.993350,5.000015,0.000005,129.999999,652.499997,
2.440000,-0.389892,-1.063318,9.972784,0.772267,0.627116,0.101613,-0.633721,0.771689,0.053762,-0.044698,-0.105914,0.993370,5.000014,0.000007,129.999999,652.499997,
2.450000,-0.325392,-1.091861,9.971301,0.831904,0.546712,0.095064,-0.553128,0.830707,0.063029,-0.044511,-0.105017,0.993474,5.000013,0.000008,129.999999,652.499997,
2.460000,-0.259349,-1.115191,9.970060,0.883184,0.460871,0.087067,-0.466960,0.881408,0.071166,-0.043944,-0.103510,0.993657,5.000012,0.000009,129.999999,652.499996,
2.470000,-0.192076,-1.133200,9.969083,0.925586,0.370445,0.077831,-0.376085,0.923299,0.077946,-0.042987,-0.101417,0.993915,5.000011,0.000010,129.999999,652.499996,
2.480000,-0.123892,-1.145804,9.968391,0.958680,0.276332,0.067599,-0.281417,0.955972,0.083180,-0.041637,-0.098767,0.994239,5.000010,0.000011,129.999999,652.499996,
2.490000,-0.055122,-1.152945,9.967995,0.982131,0.179463,0.056641,-0.183912,0.979108,0.086723,-0.039894,-0.095590,0.994621,5.000008,0.000011,129.999999,652.499996,
2.500000,0.013909,-1.154589,9.967903,0.995701,0.080795,0.045250,-0.084555,0.992481,0.088476,-0.037761,-0.091922,0.995050,5.000007,0.000012,129.999999,652.499996,
2.510000,0.082875,-1.150728,9.968118,0.999254,-0.018698,0.033729,0.015653,0.995961,0.088392,-0.035245,-0.087798,0.995515,5.000005,0.000012,129.999999,652.499996,
2.520000,0.151448,-1.141381,9.968635,0.992755,-0.118035,0.022386,0.115699,0.989511,0.086475,-0.032358,-0.083259,0.996002,5.000004,0.000011,129.999999,652.499996,
2.530000,0.219303,-1.126591,9.969443,0.976272,-0.216233,0.011523,0.214573,0.973192,0.082781,-0.029114,-0.078344,0.996501,5.000002,0.000011,129.999999,652.499996,
2.540000,0.286119,-1.106427,9.970529,0.949974,-0.312320,0.001430,0.311278,0.947158,0.077415,-0.025533,-0.073097,0.996998,5.000001,0.000010,129.999999,652.499996,
2.550000,0.351578,-1.080983,9.971871,0.914130,-0.405346,-0.007626,0.404840,0.911662,0.070531,-0.021637,-0.067562,0.997480,5.000000,0.000010,129.999999,652.499996,
2.560000,0.415369,-1.050376,9.973443,0.869106,-0.494383,-0.015409,0.494315,0.867044,0.062324,-0.017451,-0.061783,0.997937,4.999999,0.000009,129.999999,652.499997,
2.570000,0.477189,-1.014752,9.975216,0.815360,-0.578544,-0.021717,0.578805,0.813738,0.053027,-0.013007,-0.055806,0.998357,4.999998,0.000007,130.000000,652.499997,
2.580000,0.536741,-0.974275,9.977156,0.753439,-0.656985,-0.026390,0.657462,0.752263,0.042903,-0.008335,-0.049676,0.998731,4.999997,0.000006,130.000000,652.499997,
2.590000,0.593741,-0.929136,9.979226,0.683971,-0.728917,-0.029316,0.729498,0.683220,0.032239,-0.003470,-0.043437,0.999050,4.999997,0.000005,130.000000,652.499997,
2.600000,0.647917,-0.879548,9.981386,0.607660,-0.793611,-0.030432,0.794193,0.607288,0.021336,0.001548,-0.037134,0.999309,4.999997,0.000003,130.000000,652.499997,
2.610000,0.699006,-0.825744,9.983596,0.525277,-0.850410,-0.029726,0.850903,0.525215,0.010502,0.006682,-0.030811,0.999503,4.999997,0.000002,130.000000,652.499997,
2.620000,0.746764,-0.767979,9.985812,0.437653,-0.898729,-0.027240,0.899063,0.437814,0.000041,0.011889,-0.024509,0.999629,4.999997,0.000001,130.000000,652.499997,
2.630000,0.790959,-0.706526,9.987993,0.345670,-0.938071,-0.023064,0.938198,0.345956,-0.009751,0.017126,-0.018269,0.999686,4.999997,-0.000001,130.000000,652.499997,
2.640000,0.831377,-0.641678,9.990097,0.250252,-0.968023,-0.017339,0.967921,0.250559,-0.018601,0.022351,-0.012128,0.999677,4.999998,-0.000002,130.000000,652.499997,
2.650000,0.867821,-0.573743,9.992084,0.152358,-0.988270,-0.010248,0.987940,0.152579,-0.026262,0.027518,-0.006124,0.999603,4.999999,-0.000003,130.000000,652.499998,
2.660000,0.900115,-0.503047,9.993915,0.052967,-0.998592,-0.002015,0.998063,0.053005,-0.032522,0.032583,-0.000289,0.999469,5.000000,-0.000004,130.000000,652.499998,
2.670000,0.928101,-0.429927,9.995556,-0.046927,-0.998871,0.007106,0.998192,-0.047159,-0.037208,0.037501,0.005347,0.999282,5.000001,-0.000004,130.000000,652.499998,
2.680000,0.951642,-0.354736,9.996975,-0.146325,-0.989091,0.016833,0.988333,-0.146897,-0.040195,0.042229,0.010755,0.999050,5.000002,-0.000005,130.000000,652.499998,
2.690000,0.970622,-0.277833,9.998144,-0.244237,-0.969341,0.026868,0.968587,-0.245194,-0.041407,0.046725,0.015911,0.998781,5.000003,-0.000005,130.000000,652.499998,
2.700000,0.984948,-0.199590,9.999042,-0.339686,-0.939813,0.036904,0.939156,-0.341052,-0.040818,0.050947,0.020794,0.998485,5.000005,-0.000005,130.000000,652.499998,
2.710000,0.994550,-0.120383,9.999652,-0.431722,-0.900798,0.046636,0.900335,-0.433491,-0.038455,0.054857,0.025386,0.998171,5.000006,-0.000005,130.000000,652.499998,
2.720000,0.999382,-0.040595,9.999960,-0.519428,-0.852690,0.055765,0.852513,-0.521570,-0.034398,0.058416,0.029673,0.997851,5.000007,-0.000004,129.999999,652.499998,
2.730000,0.999418,0.039389,9.999963,-0.601931,-0.795976,0.064011,0.796167,-0.604389,-0.028773,0.061590,0.033644,0.997534,5.000008,-0.000004,129.999999,652.499998,
